AMC,SELL,425.75,564,1534849719625,2022-12-03 21:08:39.625
ANZ,BUY ,879.41,764,1534849720629,2022-12-03 21:08:40.629
Some network delay induced..
AMC,SELL,805.91,765,1534849721729,2022-12-03 21:08:41.729
AGL,BUY ,735.28,955,1534849722730,2022-12-03 21:08:42.73
AGL,SELL,129.03,633,1534849723734,2022-12-03 21:08:43.734
ANZ,BUY ,150.17,195,1534849724734,2022-12-03 21:08:44.734
ANZ,SELL,849.05,853,1534849725735,2022-12-03 21:08:45.735
AMC,BUY ,915.41,420,1534849726736,2022-12-03 21:08:46.736
ANZ,SELL,560.80,334,1534849727739,2022-12-03 21:08:47.739
AMC,BUY ,771.52,128,1534849728744,2022-12-03 21:08:48.744
AGL,SELL,782.04,172,1534849729746,2022-12-03 21:08:49.746
AMC,BUY ,352.74,213,1534849730750,2022-12-03 21:08:50.75
AGL,SELL,246.07,145,1534849731751,2022-12-03 21:08:51.751
AGL,BUY ,153.00,401,1534849732756,2022-12-03 21:08:52.756
ANZ,SELL,461.34,304,1534849733759,2022-12-03 21:08:53.759
AGL,BUY ,430.67,790,1534849734763,2022-12-03 21:08:54.763
AMC,SELL,61.50,592,1534849735765,2022-12-03 21:08:55.765
ANZ,BUY ,751.53,269,1534849736769,2022-12-03 21:08:56.769
AGL,SELL,516.67,887,1534849737772,2022-12-03 21:08:57.772
AGL,BUY ,432.92,260,1534849738776,2022-12-03 21:08:58.776
AGL,SELL,106.43,137,1534849739781,2022-12-03 21:08:59.781
Some network delay induced..
AGL,BUY ,496.78,290,1534849740968,2022-12-03 21:09:00.968
AMC,SELL,664.83,968,1534849741972,2022-12-03 21:09:01.972
ANZ,BUY ,865.33,455,1534849742973,2022-12-03 21:09:02.973
ANZ,SELL,499.63,35,1534849743977,2022-12-03 21:09:03.977
ANZ,BUY ,440.12,263,1534849744981,2022-12-03 21:09:04.981
ANZ,SELL,60.79,313,1534849745985,2022-12-03 21:09:05.985
AMC,BUY ,393.99,853,1534849746990,2022-12-03 21:09:06.99
AGL,SELL,387.17,797,1534849747994,2022-12-03 21:09:07.994
AGL,BUY ,474.97,466,1534849748998,2022-12-03 21:09:08.998
ANZ,SELL,96.03,857,1534849750002,2022-12-03 21:09:10.002
AMC,BUY ,372.19,205,1534849751006,2022-12-03 21:09:11.006
ANZ,SELL,696.29,460,1534849752011,2022-12-03 21:09:12.011
AGL,BUY ,226.17,417,1534849753016,2022-12-03 21:09:13.016
AMC,SELL,304.38,974,1534849754020,2022-12-03 21:09:14.02
AMC,BUY ,179.11,996,1534849755025,2022-12-03 21:09:15.025
ANZ,SELL,420.78,137,1534849756028,2022-12-03 21:09:16.028
AMC,BUY ,455.99,52,1534849757032,2022-12-03 21:09:17.032
AMC,SELL,285.52,927,1534849758036,2022-12-03 21:09:18.036
AGL,BUY ,842.58,761,1534849759039,2022-12-03 21:09:19.039
AGL,SELL,472.62,312,1534849760044,2022-12-03 21:09:20.044
ANZ,BUY ,584.45,184,1534849761048,2022-12-03 21:09:21.048
ANZ,SELL,806.24,778,1534849762052,2022-12-03 21:09:22.052
AMC,BUY ,668.86,604,1534849763057,2022-12-03 21:09:23.057
AGL,SELL,385.42,201,1534849764061,2022-12-03 21:09:24.061
ANZ,BUY ,171.64,981,1534849765066,2022-12-03 21:09:25.066
AGL,SELL,489.71,278,1534849766070,2022-12-03 21:09:26.07
AMC,BUY ,851.91,362,1534849767074,2022-12-03 21:09:27.074
AGL,SELL,404.50,586,1534849768079,2022-12-03 21:09:28.079
AGL,BUY ,459.67,824,1534849769083,2022-12-03 21:09:29.083
AMC,SELL,752.77,266,1534849770085,2022-12-03 21:09:30.085
ANZ,BUY ,284.95,962,1534849771089,2022-12-03 21:09:31.089
AGL,SELL,749.01,945,1534849772094,2022-12-03 21:09:32.094
AGL,BUY ,321.85,664,1534849773095,2022-12-03 21:09:33.095
AMC,SELL,901.58,787,1534849774101,2022-12-03 21:09:34.101
AMC,BUY ,46.72,202,1534849775104,2022-12-03 21:09:35.104
AMC,SELL,81.09,909,1534849776105,2022-12-03 21:09:36.105
ANZ,BUY ,216.94,996,1534849777110,2022-12-03 21:09:37.11
ANZ,SELL,545.62,72,1534849778115,2022-12-03 21:09:38.115
AGL,BUY ,285.49,810,1534849779118,2022-12-03 21:09:39.118
AGL,SELL,467.28,965,1534849780123,2022-12-03 21:09:40.123
AMC,BUY ,995.84,26,1534849781124,2022-12-03 21:09:41.124
AMC,SELL,740.31,329,1534849782127,2022-12-03 21:09:42.127
AGL,BUY ,473.03,430,1534849783132,2022-12-03 21:09:43.132
AMC,SELL,367.35,848,1534849784136,2022-12-03 21:09:44.136
AMC,BUY ,658.67,993,1534849785139,2022-12-03 21:09:45.139
AMC,SELL,518.33,786,1534849786143,2022-12-03 21:09:46.143
ANZ,BUY ,251.56,687,1534849787147,2022-12-03 21:09:47.147
Some network delay induced..
AGL,SELL,435.70,842,1534849788329,2022-12-03 21:09:48.329
AMC,BUY ,409.70,679,1534849789329,2022-12-03 21:09:49.329
AMC,SELL,719.85,251,1534849790334,2022-12-03 21:09:50.334
AMC,BUY ,346.15,194,1534849791339,2022-12-03 21:09:51.339
AGL,SELL,170.42,28,1534849792343,2022-12-03 21:09:52.343
ANZ,BUY ,607.84,955,1534849793345,2022-12-03 21:09:53.345
AMC,SELL,281.79,723,1534849794349,2022-12-03 21:09:54.349
AMC,BUY ,265.23,614,1534849795352,2022-12-03 21:09:55.352
ANZ,SELL,695.32,739,1534849796357,2022-12-03 21:09:56.357
AGL,BUY ,460.39,402,1534849797359,2022-12-03 21:09:57.359
AGL,SELL,396.30,31,1534849798363,2022-12-03 21:09:58.363
AGL,BUY ,761.95,49,1534849799367,2022-12-03 21:09:59.367
AMC,SELL,209.89,678,1534849800370,2022-12-03 21:10:00.37
AMC,BUY ,557.67,77,1534849801372,2022-12-03 21:10:01.372
AGL,SELL,198.59,279,1534849802376,2022-12-03 21:10:02.376
AMC,BUY ,278.96,858,1534849803380,2022-12-03 21:10:03.38
AMC,SELL,892.52,212,1534849804381,2022-12-03 21:10:04.381
ANZ,BUY ,596.13,121,1534849805385,2022-12-03 21:10:05.385
AGL,SELL,894.29,712,1534849806385,2022-12-03 21:10:06.385
AGL,BUY ,849.38,720,1534849807390,2022-12-03 21:10:07.39
AMC,SELL,292.01,155,1534849808394,2022-12-03 21:10:08.394
AMC,BUY ,887.74,452,1534849809398,2022-12-03 21:10:09.398
AMC,SELL,486.42,962,1534849810402,2022-12-03 21:10:10.402
ANZ,BUY ,176.44,617,1534849811406,2022-12-03 21:10:11.406
ANZ,SELL,492.65,625,1534849812411,2022-12-03 21:10:12.411
ANZ,BUY ,503.18,773,1534849813415,2022-12-03 21:10:13.415
ANZ,SELL,512.27,699,1534849814420,2022-12-03 21:10:14.42
ANZ,BUY ,864.60,571,1534849815425,2022-12-03 21:10:15.425
AGL,SELL,587.84,821,1534849816429,2022-12-03 21:10:16.429
AGL,BUY ,146.50,251,1534849817432,2022-12-03 21:10:17.432
AMC,SELL,450.19,760,1534849818437,2022-12-03 21:10:18.437
AGL,BUY ,24.80,261,1534849819442,2022-12-03 21:10:19.442
AMC,SELL,247.62,886,1534849820446,2022-12-03 21:10:20.446
AMC,BUY ,109.06,149,1534849821449,2022-12-03 21:10:21.449
AMC,SELL,706.60,682,1534849822453,2022-12-03 21:10:22.453
AGL,BUY ,726.33,725,1534849823454,2022-12-03 21:10:23.454
AGL,SELL,415.17,810,1534849824458,2022-12-03 21:10:24.458
AMC,BUY ,900.15,784,1534849825464,2022-12-03 21:10:25.464
AGL,SELL,343.19,262,1534849826467,2022-12-03 21:10:26.467
AMC,BUY ,18.25,554,1534849827467,2022-12-03 21:10:27.467
AMC,SELL,417.34,920,1534849828472,2022-12-03 21:10:28.472
ANZ,BUY ,402.17,851,1534849829476,2022-12-03 21:10:29.476
ANZ,SELL,954.67,403,1534849830480,2022-12-03 21:10:30.48
AGL,BUY ,492.73,843,1534849831485,2022-12-03 21:10:31.485
AGL,SELL,24.55,653,1534849832487,2022-12-03 21:10:32.487
ANZ,BUY ,647.95,5,1534849833492,2022-12-03 21:10:33.492
ANZ,SELL,357.09,391,1534849834495,2022-12-03 21:10:34.495
ANZ,BUY ,613.15,141,1534849835501,2022-12-03 21:10:35.501
AMC,SELL,245.09,217,1534849836501,2022-12-03 21:10:36.501
AGL,BUY ,567.78,284,1534849837505,2022-12-03 21:10:37.505
ANZ,SELL,996.88,8,1534849838508,2022-12-03 21:10:38.508
ANZ,BUY ,279.61,656,1534849839514,2022-12-03 21:10:39.514
AMC,SELL,889.02,738,1534849840518,2022-12-03 21:10:40.518
AGL,BUY ,303.98,902,1534849841521,2022-12-03 21:10:41.521
AMC,SELL,240.89,78,1534849842523,2022-12-03 21:10:42.523
ANZ,BUY ,354.39,538,1534849843527,2022-12-03 21:10:43.527
AMC,SELL,186.82,591,1534849844530,2022-12-03 21:10:44.53
ANZ,BUY ,940.47,715,1534849845531,2022-12-03 21:10:45.531
AMC,SELL,957.46,7,1534849846536,2022-12-03 21:10:46.536
AMC,BUY ,120.13,217,1534849847541,2022-12-03 21:10:47.541
AGL,SELL,997.91,822,1534849848542,2022-12-03 21:10:48.542
ANZ,BUY ,745.22,280,1534849849545,2022-12-03 21:10:49.545
AGL,SELL,48.72,497,1534849850547,2022-12-03 21:10:50.547
AGL,BUY ,893.32,973,1534849851547,2022-12-03 21:10:51.547
AGL,SELL,394.32,189,1534849852550,2022-12-03 21:10:52.55
ANZ,BUY ,272.97,5,1534849853551,2022-12-03 21:10:53.551
AGL,SELL,844.32,891,1534849854552,2022-12-03 21:10:54.552
AGL,BUY ,265.81,978,1534849855557,2022-12-03 21:10:55.557
AGL,SELL,654.44,531,1534849856561,2022-12-03 21:10:56.561
AGL,BUY ,926.13,711,1534849857562,2022-12-03 21:10:57.562
ANZ,SELL,516.63,508,1534849858566,2022-12-03 21:10:58.566
AGL,BUY ,696.95,505,1534849859569,2022-12-03 21:10:59.569
AGL,SELL,952.30,303,1534849860569,2022-12-03 21:11:00.569
ANZ,BUY ,821.36,230,1534849861574,2022-12-03 21:11:01.574
